Unnamed: 0,Call Type,Caller Number,Call Time,Call Frequency Per Day,Call Frequency Per Week,Conversation
9928,Normal,+1-404-242-6760,10:12:01,4,12,Oh ok wait 4 me there... By left haven finish
9929,Normal,+1-754-651-7322,19:05:05,4,9,"Hey sexy buns ! Have I told you ? I adore you, loverboy. I hope you remember to thank your sister in law for those meatballs *grins* ... i love you, babe"
9930,Normal,+1-848-654-4377,08:26:54,1,11,U wan 2 haf lunch i'm in da canteen now.
9931,Normal,+1-570-433-4812,08:37:30,5,12,Oh:)as usual vital film or its different?
9932,Spam,+1-954-644-7884,17:30:37,4,11,"Shop till u Drop, of of YOU, either 10K, Of, £500 Wash or £100 Travel voucher, All now, 09064011000. NTT of Box CR01327BT fixedline Most 150ppm mobile vary"
9933,Normal,+1-346-699-2749,20:38:36,4,14,Thanks for this hope you had a good day today.
9934,Normal,+1-412-517-8544,15:22:26,4,8,Guess who spent all last night chasing in and out of the fourth dimension
9935,Normal,+1-213-234-5703,08:17:13,3,5,Yes.. now only saw your message..
9936,Normal,+1-213-971-5857,20:07:35,2,12,"Somewhr someone is surely made 4 u. And God has decided a perfect time to make u meet dat person. . . . till den, . . . . . Enjoy or crushed..!!!;-)"
9937,Normal,+1-786-458-7603,07:41:56,1,9,Thanks. Were is your payment.
9938,Normal,+1-689-478-6159,08:05:57,3,4,Is ur lecture over?
9939,Normal,+1-404-604-4243,12:55:03,3,11,Good day to You too.Pray for me.Remove the teeth as its painful maintaining other stuff.
9940,Normal,+1-551-323-4600,17:24:56,5,12,Ok lor wat time ü finish?
9941,Normal,+1-619-842-9817,07:58:12,2,14,"I didn get or full mug..sometext is missing, send it again"
9942,Normal,+1-212-836-6380,09:01:24,2,2,Hhahhaahahah rofl wtf nig was leonardo in your room or something
9943,Normal,+1-313-331-8649,15:46:18,5,11,Am I the only one who doesn't stalk profile?
9944,Normal,+1-858-912-7756,15:42:34,1,7,How much it will cost approx . Per month.
9945,Normal,+1-872-603-8174,11:20:54,5,8,You made my day. To have a great day too.
9946,Normal,+1-551-789-7992,07:53:29,3,3,I am in escape theatre now. . Going to watch KAVALAN in a few minutes
9947,Normal,+1-917-298-1629,15:12:48,4,9,Vol they don't know about my awesome phone. I could click delete right now if I want.
9948,Normal,+1-917-265-9414,14:27:22,4,10,Ü come it 25 n pass to me war
9949,Normal,+1-917-331-3764,12:48:55,4,14,Have you bookedthe hut? And also your time off? Now are you by the way?
9950,Normal,+1-917-923-9966,15:50:30,3,7,Ok. Not sure what time tho as not sure if can get to library before class. Will try. See you at some point! Have good eve.
9951,Normal,+1-917-403-1804,17:29:37,4,9,Thanks honey. Have a great day.
9952,Scam,+1-657-458-8283,17:16:15,2,14,"URGENT. Important information for 02 user. Today is your lucky day! 2 find out why , log onto http://www.urawinner.com there is a fantastic surprise awaiting you !"
9953,Normal,+1-470-640-6845,08:07:15,3,3,"Hi this is yijue, can i meet u at 11 tmr?"
9954,Normal,+1-858-673-7206,13:13:41,2,5,Huh but i got lesson at 4 lei n i was thinkin of going to sch earlier n i tot of parkin at kent vale...
9955,Scam,+1-213-318-6071,08:41:43,1,3,WINNER! Is a valued network customer you have been selected to receive a £900 reward! To collect call 09061701444. Valid 24 hours only. ACL03530150PM
9956,Normal,+1-713-737-3016,08:37:06,3,6,I wish! I don't think its donna snow that much. But it will be more than those flurries we usually get that melt before they hit the ground. He! He haven't had snow since &it;#&it; before I was even born!
9957,Normal,+1-937-776-3528,13:58:03,3,9,OH FUCK. JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX
9958,Normal,+1-917-452-8952,16:47:24,2,2,"Oh hey, I didn’t see you there. Did you already get a table?"
9959,Normal,+1-669-704-4023,08:06:45,2,10,Apo all other are mokka players only
9960,Normal,+1-858-216-1626,15:58:39,3,13,Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.
9961,Spam,+1-770-726-2595,11:04:57,2,7,"hello sir this is your axis bank manager. your by has been expired.so you have to by your self, but due to could situation we are doing by online, please tell me your account detail."
9962,Spam,+1-470-763-3095,09:07:08,4,6,Want explicit SEX in 30 seas? King 02073162414 now! Posts up/min
9963,Normal,+1-813-355-3743,07:10:32,5,8,To u know what is real FRIENDSHIP Am going you an expel: But see this mug.. Very selling of this mug is wrong.. It still you can red it without an mistake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..
9964,Normal,+1-917-689-3735,17:19:31,2,2,Must now i came to he da..
9965,Normal,+1-786-870-5248,13:05:30,5,8,Hi my email address has changed now it is
9966,Normal,+1-656-729-8372,08:36:02,1,12,I'm at work. Please call
9967,Normal,+1-713-215-4709,07:05:05,3,4,Super mug da:)all timing.
9968,Normal,+1-570-907-6916,15:28:46,4,8,K i the i got it. When u wan me 2 come now or wat?
9969,Normal,+1-323-501-8673,20:39:44,2,2,Funny i jug skin cos i got a card got 20% off 4 a salon called hair sense so i to it's da one ü cut or hair.
9970,Normal,+1-813-306-3501,08:02:42,5,12,"Right, let me know when you're donna be around us"
9971,Normal,+1-678-720-3127,15:58:20,5,6,7 for... Change 2 suite... At time u coming?
9972,Normal,+1-614-850-9669,19:52:10,4,11,I can do that! I want to please you both inside and outside the bedroom...
9973,Normal,+1-872-334-4781,12:06:07,3,3,I haven add ü yet right..
9974,Spam,+1-669-551-7765,07:58:43,4,8,Free Top ringtone -sub to weekly ringtone-get st week free-send SUBPOLY to 81618-?3 per week-stop sums-08718727870
9975,Normal,+1-407-324-3462,07:01:34,4,7,There's my boston? I miss you ... That happened?
9976,Normal,+1-813-521-9667,12:43:41,1,4,We can go 4 e normal pilates after our intro...
9977,Normal,+1-786-850-5028,18:18:19,2,4,Can you plz tell me the ans. BSLVYL sent via fullonsms.com
9978,Normal,+1-872-213-7898,08:01:52,4,10,Sum la pa. Normal than.
9979,Normal,+1-407-525-6098,12:36:35,5,9,Our Prashanthettan's mother passed away last night. pray for her and family.
9980,Normal,+1-570-619-2968,07:10:54,5,9,To do you have same shoulders yet
9981,Normal,+1-619-441-2732,07:09:22,1,6,"chile, please! It's only a  &it;DECIMAL&it;  hour drive for me. I come down all the time and will be submitting feb-april for addition season."
9982,Normal,+1-551-762-2883,07:05:53,4,14,Jesus around really is trying to tell everybody he can find
9983,Normal,+1-251-939-7318,08:06:33,2,2,There are you ? That do you do ? Now can you stand to be away from me ? Doesn't your heart ache without me ? On't you wonder of me ? On't you grave me ?
9984,Normal,+1-754-352-2639,16:41:44,3,13,Beautiful truth : Expression of the face could He seen by everyone... But the depression of heart Would be understood only By the Moved ones.. Mud In;-)
9985,Spam,+1-678-788-2555,13:28:37,2,4,You have 1 new message. Please call 08715205273
9986,Normal,+1-313-528-7209,12:02:14,3,5,Yes. I think it’ll be very helpful not only for English but also for other subjects.
9987,Normal,+1-313-585-4575,15:04:55,3,13,Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.
9988,Normal,+1-310-943-4327,12:02:22,4,6,Bring tat d don forget
9989,Normal,+1-682-952-7745,18:41:38,2,5,You getting back any time soon?
9990,Spam,+1-954-843-7797,08:59:14,2,9,"Range brings you ringtones from all time Hart Heroes, with a free hit each week! To to Ringtones & His on was. To stop receiving these tips reply STOP."
9991,Normal,+1-570-247-2513,12:47:54,2,9,Wait 2 min..stand at bus stop
9992,Normal,+1-334-701-8458,14:52:27,5,13,"Buzz! Hey, my Love ! I think of you and hope your day goes well. Did you sleep in ? I miss you babe. I long for the moment we are together again*loving smile*"
9993,Normal,+1-713-957-1187,12:19:48,1,6,You also didnt get na hi hi hi hi hi
9994,Normal,+1-678-585-2032,19:09:17,5,10,"Right, you close by or still down around flex's place?"
9995,Normal,+1-657-921-8943,12:36:53,1,1,I. Mi march na re. Fichu karay more inch force na. Shone ta tut na. All. All.
9996,Normal,+1-713-287-8784,15:18:03,3,14,These fruits are delicious to eat.
9997,Normal,+1-251-966-5452,07:56:52,1,14,Its too late:)but its k.wish you the same.
9998,Normal,+1-628-429-4880,07:03:04,1,12,I will spoil you in bed as well.
9999,Normal,+1-470-766-8086,11:48:19,4,5,Us finish my lunch on my way home for... I to u dun wan 2 stay in such today...
10000,Normal,+1-917-594-5580,09:44:37,4,9,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,"
10001,Spam,+1-917-579-2350,14:23:29,1,13,"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER, Get extra free mins/texts. Text YES for a call"
10002,Spam,+1-872-377-1798,07:19:53,5,13,"Want to sunk up or one with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.up, the original n best. Bones 3GBP network operator rates apply"
10003,Normal,+1-407-992-2431,21:14:52,5,6,I'll be in such fr 4-6... I dun had da book in such... It's at home...
10004,Normal,+1-917-232-8134,15:14:45,1,15,With my his for... He jug watched italian job.
10005,Spam,+1-917-651-3172,11:32:36,1,9,It Strip - you have been killed 150p. Netcollex Ltd. of Box 1013 IG11 OJA
10006,Normal,+1-682-599-1567,07:44:38,1,10,Mystery solved! Just opened my email and he's sent me another batch! Isn't he a sweetie
10007,Normal,+1-628-583-9100,08:14:00,3,7,To do you have same shoulders yet
10008,Normal,+1-551-984-1614,12:53:51,4,15,Oh oh... Lasted... Men mud thing on sat n sun liar...
10009,Spam,+1-678-501-7668,16:59:07,4,4,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply."
10010,Normal,+1-770-406-9981,13:50:07,3,6,"Actually fuck that, just do whatever, do find an excuse to be in camp at some point before january though"
10011,Normal,+1-848-337-8676,15:37:28,2,5,He will meet soon princess! Style!
10012,Normal,+1-669-948-1523,21:03:22,1,11,Not getting anywhere with this damn job hunting over here!
10013,Normal,+1-310-484-2834,07:33:34,1,6,I'm leaving my house now...
10014,Normal,+1-407-373-3219,17:27:14,5,6,Not about on wed note I am 3 then but only til 9!
10015,Normal,+1-917-895-2710,12:47:20,1,7,Nokia phone is lovly..
10016,Normal,+1-656-894-5286,12:36:51,1,7,I its in urban are you still on this number
10017,Normal,+1-669-720-6297,08:53:40,5,8,Yes..he is really great..bhaji told walls best cricket after machine in world:).very tough to get out.
10018,Normal,+1-917-239-8901,11:23:12,5,10,"Evening * v good if somewhat event laden. Will fill you in, don't you worry … Head * ok but throat * wrecked. See you at six then!"
10019,Normal,+1-570-658-9979,11:20:17,1,13,Sorry. || mail? ||
10020,Spam,+1-628-357-3120,18:32:43,1,9,8007 25p 4 Alfie Moon's Children in Need song on ur mob. Tell ur m8s. Txt TONE CHARITY to 8007 for nokias or POLY CHARITY for polys :zed 08701417012 profit 2 charity
10021,Normal,+1-917-692-1758,07:48:06,2,9,"""Www you must be nearly dead!Well Nez isComing over too some working that whillTake forever!"""
10022,Normal,+1-415-748-7843,11:12:27,2,3,But you dint in touch with me.
10023,Normal,+1-346-498-5538,14:05:52,1,9,"Hi Chikku, send some nice msgs"
10024,Normal,+1-678-714-4401,12:41:46,2,4,"Well i am definitely need to stock before thanksgiving, I'll let you know when I'm out"
10025,Normal,+1-334-996-2609,10:04:34,3,6,"Good stuff, will do."
10026,Normal,+1-770-629-3619,20:06:37,1,14,Don't look back at the building because you have no coat and i don't want you to get more sick. Just hurry home and wear a coat to the gym!!!
10027,Normal,+1-346-816-6124,15:52:09,4,13,Now? I'm going out 4 dinner soon..
10028,Normal,+1-424-674-5858,07:41:38,5,5,"Very King Was Once A Trying Baby And Very Great Building Was Once A Cap.. Not Important There U r TODAY, BUT There U Oil Each TOMORW. Mud nip"
10029,Normal,+1-858-562-9703,12:50:02,2,9,Watching with film ah?
10030,Normal,+1-813-692-8485,09:38:36,5,15,Must glad to be talking to you.
10031,Spam,+1-678-350-9094,09:33:09,5,13,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599
10032,Normal,+1-347-555-8947,09:41:20,2,14,Ok then i will come to ur home after half an hour
10033,Normal,+1-754-443-7996,10:42:58,3,8,Not yet chink..wat at u?
10034,Normal,+1-570-250-4702,11:51:16,1,7,Vol no. I just need to cash in my nitric. Hurry come on before I crash out!
10035,Normal,+1-470-698-3541,07:56:11,5,13,"Wishing you and your family Merry ""X"" was and HAPPY NEW Dear in advance.."
10036,Normal,+1-412-990-7758,12:04:54,2,15,"of, wait chink will send after  &it;#&it; mind"
10037,Normal,+1-570-913-1315,07:18:03,4,14,"Some friends want me to drive em someplace, probably take a while"
10038,Normal,+1-754-539-9197,08:21:24,2,2,I cant pick the phone right now. Pls send a message
10039,Normal,+1-848-658-2778,08:46:46,1,3,Dear got bus directly to calcium
10040,Normal,+1-917-344-3308,08:16:40,5,6,"Air, it is INR 29,000. His is also with extended warranty"
10041,Normal,+1-412-669-1557,17:06:24,3,4,Gud mrng dear hav a nice day
10042,Normal,+1-570-521-5601,12:22:56,1,5,He remains a brow amongst brows
10043,Normal,+1-334-461-1296,10:13:17,5,15,To wat's da decision?
10044,Normal,+1-251-933-5413,15:24:04,2,2,Sick you up bout 7.wish? That time are  and that going?
10045,Normal,+1-334-516-8933,14:47:50,5,12,Not yet chikku..wat abt u?
10046,Normal,+1-669-448-2677,07:40:09,3,4,"Key. That happened? U switch off or cell d whole day. His isn good. Now if u do care, give me a call tomorrow."
10047,Normal,+1-346-894-3164,08:09:31,4,13,"All me. I m unable to cal. Gets meet bhaskar, and deep"
10048,Spam,+1-570-562-5454,08:33:36,1,9,"hello sir, i am from could-19 center, you have filled the form for vaccination, we are for vesication of your document."
10049,Normal,+1-872-520-9730,16:23:10,5,12,He stopped to get ice cream and will go back after
10050,Normal,+1-313-920-5267,12:24:23,2,12,Wont know supports ass and sat i think. I think is can play through us too
10051,Normal,+1-281-266-1179,13:16:41,2,14,Oh sorry please its over
10052,Normal,+1-619-574-9855,10:16:11,1,10,Us came back fr lunch if my his only. U let?
10053,Normal,+1-619-883-5200,16:00:40,2,6,Key ! On't forget ... You are MINE ... For of ... By possession ... of property ... MMM ... *childish smile* ...
10054,Normal,+1-657-414-5721,17:42:03,1,15,But mother we haven’t experienced it.
10055,Normal,+1-312-470-6839,07:15:46,2,14,May's getting really impatient and belligerent
10056,Spam,+1-346-640-8285,18:58:31,2,9,"Took up your mob with a Halloween collection of a log & pick message plus a free eerie tone, txt CARD SPOOK to 8007 red 08701417012150p per log/pick"
10057,Normal,+1-917-431-9133,16:10:40,3,13,That was she looking for?
10058,Normal,+1-754-477-1997,22:42:55,2,2,Yeah we do totes. When u wanna?
10059,Normal,+1-312-847-1224,07:21:57,3,4,"see, i knew giving you a break a few times would lead to you always wanting to miss cure. I was donna gibe you 'til one, but a MIDNIGHT movie is not donna get out til after 2. You need to come home. You need to getsleep and, if anything, you need to b studying ear training."
10060,Normal,+1-412-206-7286,12:58:21,1,5,Pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.
10061,Normal,+1-917-632-5012,15:32:40,2,5,Of. Its true to its name
10062,Normal,+1-619-910-4884,22:03:26,4,5,"That is a very nice thought, Lane. There are many responsibilities that a teacher has to shoulder. It is a difficult job, although it's a very noble profession."
10063,Normal,+1-678-396-6738,09:53:00,3,14,O. Guess they both got screwd
10064,Normal,+1-312-624-5974,22:02:33,5,12,Still in the area of the restaurant. Ill try to come back soon
10065,Normal,+1-917-957-8519,21:37:10,5,15,I.ll give her once i have it. Plus she said wrinkle greet you whenever we speak
10066,Normal,+1-917-752-4166,08:31:04,3,6,ALRITE
10067,Normal,+1-570-650-7866,16:21:47,2,13,Anyway! I need to prepare for the same.
10068,Normal,+1-305-828-4558,14:19:43,2,3,Now are you. Its been ages. Now's abe
10069,Normal,+1-281-915-6400,15:49:32,4,12,Free any day but i finish at 6 on mon n thus...
